,y,x1,x2,x3
RCPTRAINLORENZ_510,-6.486530413256287,-3.9116271624702112,-6.091847858658706,14.313144591599457
RCPTRAINLORENZ_511,-6.549703721509453,-4.853675906632815,-6.486530413256287,14.381732846292138
RCPTRAINLORENZ_512,-7.308619228582479,-5.110781069013725,-6.549703721509453,13.940975147630919
RCPTRAINLORENZ_513,-7.753656527195147,-4.997636558418545,-7.308619228582479,13.946249876320271
RCPTRAINLORENZ_514,-8.719110478067176,-5.507954525663,-7.753656527195147,13.86210644846645
RCPTRAINLORENZ_515,-9.332907955479133,-5.828138610020918,-8.719110478067176,13.892044046105067
RCPTRAINLORENZ_516,-10.210029377987471,-6.471599809079167,-9.332907955479133,13.95202760814701
RCPTRAINLORENZ_517,-10.979211522292484,-6.557227610394495,-10.210029377987471,14.425074471595025
RCPTRAINLORENZ_518,-11.41386007003674,-6.749947330448384,-10.979211522292484,14.653937453614176
RCPTRAINLORENZ_519,-12.353597973089915,-7.8376701451150845,-11.41386007003674,14.93486550400247
RCPTRAINLORENZ_520,-13.22960323860643,-7.798371629270269,-12.353597973089915,15.258016824088429
RCPTRAINLORENZ_521,-14.343797108423285,-8.257399755582012,-13.22960323860643,15.70167486803084
RCPTRAINLORENZ_522,-15.417264288345972,-8.80567244162141,-14.343797108423285,16.33713581028517
RCPTRAINLORENZ_523,-16.107517202680455,-9.472708135972507,-15.417264288345972,16.99044082518946
RCPTRAINLORENZ_524,-16.900984702647175,-10.030826443963901,-16.107517202680455,17.608804649432884
RCPTRAINLORENZ_525,-17.782439220691867,-10.270756565349036,-16.900984702647175,18.83760743187982
RCPTRAINLORENZ_526,-18.348255600752307,-10.924898607445423,-17.782439220691867,20.303915569334603
RCPTRAINLORENZ_527,-18.804074545525346,-11.427875070238821,-18.348255600752307,22.314399247410545
RCPTRAINLORENZ_528,-18.94234216471434,-11.73145360278204,-18.804074545525346,24.153622516727214
RCPTRAINLORENZ_529,-18.774391308098547,-12.294628607322679,-18.94234216471434,25.67253737809744
RCPTRAINLORENZ_530,-18.898692030828602,-13.213404720962751,-18.774391308098547,27.29404799072592
RCPTRAINLORENZ_531,-18.93109917769446,-13.781887872541498,-18.898692030828602,29.05930734862492
RCPTRAINLORENZ_532,-18.540249535200992,-14.420964712075042,-18.93109917769446,30.957155953095654
RCPTRAINLORENZ_533,-17.33505082457203,-15.190931698155945,-18.540249535200992,32.96139681421813
RCPTRAINLORENZ_534,-16.281357121381948,-15.482377327046953,-17.33505082457203,34.36351285229763
RCPTRAINLORENZ_535,-14.437890806748825,-15.092710615859643,-16.281357121381948,36.50966866707741
RCPTRAINLORENZ_536,-13.288666921266621,-15.126137654371153,-14.437890806748825,38.27668440830204
RCPTRAINLORENZ_537,-11.457974791174223,-14.775159645410696,-13.288666921266621,39.689995383559015
RCPTRAINLORENZ_538,-9.339372339718516,-14.494833887183415,-11.457974791174223,40.6477956292003
RCPTRAINLORENZ_539,-7.2227790917520664,-14.408752431809756,-9.339372339718516,41.542877397749415
RCPTRAINLORENZ_540,-5.485572860965232,-13.93593188647485,-7.2227790917520664,41.74510807188433
RCPTRAINLORENZ_541,-3.767596118679091,-13.047733407993771,-5.485572860965232,41.47530289734982
RCPTRAINLORENZ_542,-2.1168234796169254,-12.45252730155012,-3.767596118679091,40.914848759416884
RCPTRAINLORENZ_543,-1.2554471840999462,-11.62290981580534,-2.1168234796169254,40.32764663114917
RCPTRAINLORENZ_544,0.01783238885581703,-10.774917389521896,-1.2554471840999462,39.58618339262461
RCPTRAINLORENZ_545,1.3201760857973583,-10.089462179639336,0.01783238885581703,38.77353706839875
RCPTRAINLORENZ_546,2.1085972810828775,-9.59901602540579,1.3201760857973583,37.486793527214864
RCPTRAINLORENZ_547,2.6539328886201154,-8.340126048547264,2.1085972810828775,36.92504177381477
RCPTRAINLORENZ_548,3.0759981442435134,-7.148779420793581,2.6539328886201154,35.24351468960108
RCPTRAINLORENZ_549,2.9254894569396437,-5.802857559297527,3.0759981442435134,34.15835521833702
RCPTRAINLORENZ_550,3.2064096723202384,-4.888169630612962,2.9254894569396437,33.72548832369482
RCPTRAINLORENZ_551,3.43239644240498,-4.687750053095448,3.2064096723202384,32.79790952800167
RCPTRAINLORENZ_552,3.5705100105994316,-3.933685615920597,3.43239644240498,31.582003939828574
RCPTRAINLORENZ_553,3.153632582645741,-3.3197312315783485,3.5705100105994316,30.748200248909427
RCPTRAINLORENZ_554,3.188715567815601,-2.8693932767064827,3.153632582645741,29.879866228727316
RCPTRAINLORENZ_555,3.114556375942686,-2.386486932064168,3.188715567815601,28.623085274655935
RCPTRAINLORENZ_556,2.7848490171324713,-1.9435284641543022,3.114556375942686,27.93610406283712
RCPTRAINLORENZ_557,2.8205991940993242,-1.278732058086379,2.7848490171324713,27.255317865648106
RCPTRAINLORENZ_558,2.548558444352567,-1.1658631029999582,2.8205991940993242,26.122486342500267
RCPTRAINLORENZ_559,2.353567521921892,-1.2933141603011715,2.548558444352567,25.49350759479541
RCPTRAINLORENZ_560,2.31364514074496,-0.7503845786894209,2.353567521921892,24.833109565329604
RCPTRAINLORENZ_561,2.3410976301130164,-0.5699029874211311,2.31364514074496,24.170236515805183
RCPTRAINLORENZ_562,1.9815577597911416,-0.4479759428749712,2.3410976301130164,23.5222417366891
RCPTRAINLORENZ_563,2.5005374837839183,-0.29883071724157223,1.9815577597911416,22.549191902520587
RCPTRAINLORENZ_564,2.702135045045494,-0.13549396840633182,2.5005374837839183,22.14924945285549
RCPTRAINLORENZ_565,2.5366023713308086,0.06972040917473939,2.702135045045494,21.241973460868778
RCPTRAINLORENZ_566,2.4135613809368692,0.5334612274222126,2.5366023713308086,20.682937735976328
RCPTRAINLORENZ_567,2.415512859725276,0.6539342811452263,2.4135613809368692,20.381352343031633
RCPTRAINLORENZ_568,2.788100342476274,0.8107509667754217,2.415512859725276,19.65928053774047
RCPTRAINLORENZ_569,2.2179445445325774,0.8082491249341534,2.788100342476274,18.733524226179505
RCPTRAINLORENZ_570,2.1812835678314846,1.3857237456281482,2.2179445445325774,18.319949703524586
RCPTRAINLORENZ_571,1.9003708673602469,1.2053573095577543,2.1812835678314846,17.86630326180959
RCPTRAINLORENZ_572,2.0999908429052305,1.713851982520613,1.9003708673602469,17.39617238306266
RCPTRAINLORENZ_573,1.913499996275847,2.2448354853034544,2.0999908429052305,16.905019814636127
RCPTRAINLORENZ_574,2.0029390180104945,1.797551599978747,1.913499996275847,16.930994477201217
RCPTRAINLORENZ_575,2.2028209812973603,1.4746667538151865,2.0029390180104945,16.816292724149786
RCPTRAINLORENZ_576,2.358558302498265,2.081549614530688,2.2028209812973603,16.109251159953594
RCPTRAINLORENZ_577,2.4672569715323123,2.1094169245942065,2.358558302498265,15.527997237993098
RCPTRAINLORENZ_578,2.976381754097047,2.0596080480851104,2.4672569715323123,15.157004722809443
RCPTRAINLORENZ_579,3.071097497238143,1.8578702287798599,2.976381754097047,14.474099089863753
RCPTRAINLORENZ_580,3.4854008289927876,2.2125261057769197,3.071097497238143,13.800698530660055
RCPTRAINLORENZ_581,3.989786924788734,2.451325496469746,3.4854008289927876,13.510033489829855
RCPTRAINLORENZ_582,4.070519987125557,2.1400615273065946,3.989786924788734,12.930050675120054
RCPTRAINLORENZ_583,4.208780180858613,2.446667652128556,4.070519987125557,12.476282751430228
RCPTRAINLORENZ_584,4.287511046969375,2.2137341303258005,4.208780180858613,11.822880076488614
RCPTRAINLORENZ_585,5.13018162796137,2.7698641827435937,4.287511046969375,11.391279931633331
RCPTRAINLORENZ_586,5.064321141641975,2.422704248985564,5.13018162796137,11.345918230419676
RCPTRAINLORENZ_587,5.731203859105136,3.060717455449691,5.064321141641975,10.760577359014475
RCPTRAINLORENZ_588,5.983327356740303,2.954645259060387,5.731203859105136,10.459384783399685
RCPTRAINLORENZ_589,6.403740247051467,2.7993798270873818,5.983327356740303,10.748622301933404
RCPTRAINLORENZ_590,6.748077304272371,3.044823040968554,6.403740247051467,10.55357969189326
RCPTRAINLORENZ_591,7.627164018850303,3.329883862604219,6.748077304272371,10.773230734878808
RCPTRAINLORENZ_592,8.244945750732429,3.613439511209317,7.627164018850303,10.572904199807837
RCPTRAINLORENZ_593,9.104017077211916,4.2230763324820355,8.244945750732429,10.226521137904196
RCPTRAINLORENZ_594,9.738610770157333,4.228148850261325,9.104017077211916,9.676794727030583
RCPTRAINLORENZ_595,10.592687677073213,4.7321105960364385,9.738610770157333,10.135158928106565
RCPTRAINLORENZ_596,11.393504321841567,5.391244310446224,10.592687677073213,10.658574019129132
RCPTRAINLORENZ_597,12.286631832344511,5.88869016766571,11.393504321841567,10.696579377488789
RCPTRAINLORENZ_598,13.26857997694136,6.653086837933263,12.286631832344511,11.006065152059136
RCPTRAINLORENZ_599,14.480575992435744,7.245469270516583,13.26857997694136,11.150727590052584
RCPTRAINLORENZ_600,0.18097685213109194,-6.711363053457327,0.3891136568859572,29.97812821550207
RCPTRAINLORENZ_601,0.5824594705277454,-5.605017845717671,0.18097685213109194,29.340619497029547
RCPTRAINLORENZ_602,0.5683706149241953,-5.013203262629435,0.5824594705277454,28.573412143151486
RCPTRAINLORENZ_603,0.824341125353404,-4.288240594498428,0.5683706149241953,27.38922486370858
RCPTRAINLORENZ_604,0.838230395454028,-3.867896200551141,0.824341125353404,26.92917244539319
RCPTRAINLORENZ_605,0.4827804855800256,-3.794520290356381,0.838230395454028,26.403842136640648
RCPTRAINLORENZ_606,0.23877612335929976,-3.683855418177467,0.4827804855800256,25.44069501537174
RCPTRAINLORENZ_607,0.17045725478755253,-3.34253705236571,0.23877612335929976,25.22058704338828
RCPTRAINLORENZ_608,-0.14072966506641146,-3.06221291837074,0.17045725478755253,24.384808189008176
RCPTRAINLORENZ_609,-0.04263736165808296,-2.702316439919957,-0.14072966506641146,23.63691885101924
RCPTRAINLORENZ_610,-0.1996351455786167,-2.3260710393182955,-0.04263736165808296,22.894297427596126
RCPTRAINLORENZ_611,-0.2479989490482464,-1.874821125934708,-0.1996351455786167,22.11910912788381
RCPTRAINLORENZ_612,-0.15740079103372434,-1.288850333079419,-0.2479989490482464,21.641338181273657
RCPTRAINLORENZ_613,0.09315930453935334,-1.4458638451699657,-0.15740079103372434,21.214544097130798
RCPTRAINLORENZ_614,-0.1667958126470651,-1.464540547696499,0.09315930453935334,20.75593959356324
RCPTRAINLORENZ_615,-0.35254495148641396,-1.024448020403943,-0.1667958126470651,20.21434872947869
RCPTRAINLORENZ_616,-0.33303039459387623,-1.077950324071497,-0.35254495148641396,19.829679498768932
RCPTRAINLORENZ_617,-0.18900414300505053,-1.1223303858529523,-0.33303039459387623,19.602039525630712
RCPTRAINLORENZ_618,-0.11562938712656119,-0.5439995308428909,-0.18900414300505053,19.080793282191824
RCPTRAINLORENZ_619,-0.3640783668878449,-0.14637506954699392,-0.11562938712656119,18.70439630842167
RCPTRAINLORENZ_620,-0.2604748774621554,-0.023241839275611284,-0.3640783668878449,18.229682845223486
RCPTRAINLORENZ_621,-0.40312417889807883,0.42412021090137275,-0.2604748774621554,18.249101094812584
RCPTRAINLORENZ_622,-0.12514085261485408,0.922374184325141,-0.40312417889807883,17.9268542313357
RCPTRAINLORENZ_623,0.3330982147562613,0.9742448652809514,-0.12514085261485408,17.756180109062914
RCPTRAINLORENZ_624,0.7795849925456586,1.1536484292140137,0.3330982147562613,17.27367769056496
RCPTRAINLORENZ_625,1.2657440277357033,0.956052560463153,0.7795849925456586,16.801440142706536
RCPTRAINLORENZ_626,1.206676199775984,0.9857839234912433,1.2657440277357033,16.302435824334204
RCPTRAINLORENZ_627,1.7387258558568346,0.798077846715498,1.206676199775984,15.880956001546751
RCPTRAINLORENZ_628,1.7812208877728397,0.9192484070975555,1.7387258558568346,15.141087401027344
RCPTRAINLORENZ_629,1.6721302033978656,1.2164090678083408,1.7812208877728397,15.011165343813829
RCPTRAINLORENZ_630,1.727790447036878,1.4737832075917512,1.6721302033978656,14.653160436490328
RCPTRAINLORENZ_631,1.8206141236256674,1.219764887372771,1.727790447036878,14.100515815771026
RCPTRAINLORENZ_632,2.438752108809553,1.350146174248637,1.8206141236256674,13.371793637903732
RCPTRAINLORENZ_633,2.39257462079056,1.2232584690481674,2.438752108809553,12.869512793924258
RCPTRAINLORENZ_634,2.697417163176813,1.429078478934952,2.39257462079056,12.325884501033594
RCPTRAINLORENZ_635,3.0425525218014187,1.8230112676751793,2.697417163176813,11.90077551988748
RCPTRAINLORENZ_636,3.668030749156272,2.055448126438207,3.0425525218014187,11.668283296018894
RCPTRAINLORENZ_637,4.275792825021236,2.3216181434352756,3.668030749156272,11.570341721832952
RCPTRAINLORENZ_638,4.6737529238221835,2.67154544827336,4.275792825021236,11.150488645423422
RCPTRAINLORENZ_639,5.049880312332958,2.9555324694655627,4.6737529238221835,10.49481442112228
RCPTRAINLORENZ_640,5.281784598881683,3.031395310596673,5.049880312332958,10.400545892817629
RCPTRAINLORENZ_641,5.9996942598735865,3.4344922593996685,5.281784598881683,10.378469271051218
RCPTRAINLORENZ_642,6.907908577831457,3.7511094931459374,5.9996942598735865,10.2839768533034
RCPTRAINLORENZ_643,7.078591200967302,3.648725050539376,6.907908577831457,10.152177841637148
RCPTRAINLORENZ_644,7.876759175187841,4.218474388451463,7.078591200967302,10.21465758788677
RCPTRAINLORENZ_645,8.399004779136236,4.648513863335027,7.876759175187841,10.194844856575758
RCPTRAINLORENZ_646,9.604828526208793,5.154458890285036,8.399004779136236,10.165852172623252
RCPTRAINLORENZ_647,10.408784182401408,5.810952189060037,9.604828526208793,10.675598875255439
RCPTRAINLORENZ_648,11.010559616863583,6.077326895933692,10.408784182401408,11.565284772124178
RCPTRAINLORENZ_649,11.777097998607028,6.517684969199154,11.010559616863583,11.691389371845533
RCPTRAINLORENZ_650,12.380029797678016,6.578121073596848,11.777097998607028,12.136321689744024
RCPTRAINLORENZ_651,14.134031993633306,7.244552717347484,12.380029797678016,12.67384827899549
RCPTRAINLORENZ_652,15.141918190692143,8.040285908509551,14.134031993633306,13.390766324560738
RCPTRAINLORENZ_653,15.986956827983304,8.474320196065307,15.141918190692143,14.480713084151024
RCPTRAINLORENZ_654,17.351769797931762,9.625316753961371,15.986956827983304,15.389653407509387
RCPTRAINLORENZ_655,18.74462540210063,10.538332660989743,17.351769797931762,16.406214097837935
RCPTRAINLORENZ_656,20.165319751059187,11.6407661891501,18.74462540210063,17.252611558198684
RCPTRAINLORENZ_657,21.20288539963909,12.153248506009202,20.165319751059187,18.912091459866335
RCPTRAINLORENZ_658,21.764479015615482,12.840739697224732,21.20288539963909,20.94434086946588
RCPTRAINLORENZ_659,22.201425274571644,13.712588798888243,21.764479015615482,23.17678367201707
RCPTRAINLORENZ_660,22.561988821358256,14.168039225461527,22.201425274571644,25.46566247585127
RCPTRAINLORENZ_661,22.274984683902275,15.254310148033678,22.561988821358256,27.634039596425755
RCPTRAINLORENZ_662,21.665171074819956,16.04197993044777,22.274984683902275,30.087142216147637
RCPTRAINLORENZ_663,20.60698838736909,16.479586132453257,21.665171074819956,33.14497479022802
RCPTRAINLORENZ_664,19.102901886956822,17.102507875699324,20.60698838736909,36.00469720867332
RCPTRAINLORENZ_665,17.267636861455838,17.53648688199406,19.102901886956822,38.85271971349139
RCPTRAINLORENZ_666,14.72687596066465,17.756967403498475,17.267636861455838,40.835688099307866
RCPTRAINLORENZ_667,12.212119506078151,17.72361934837888,14.72687596066465,42.551841856066815
RCPTRAINLORENZ_668,9.168165221323905,17.409476428588615,12.212119506078151,44.16691811171564
RCPTRAINLORENZ_669,6.441784107124496,16.745731947528572,9.168165221323905,45.30413962585528
RCPTRAINLORENZ_670,3.586010232641259,16.05066916330764,6.441784107124496,45.825628795343974
RCPTRAINLORENZ_671,1.1947944092304117,15.091543311734803,3.586010232641259,45.38129498658232
RCPTRAINLORENZ_672,-0.7874976172006729,13.932174915627897,1.1947944092304117,44.40806863087355
RCPTRAINLORENZ_673,-2.908221574446436,12.853617498322185,-0.7874976172006729,43.570380781570194
RCPTRAINLORENZ_674,-4.669864215124011,11.569527603837487,-2.908221574446436,42.5122020386285
RCPTRAINLORENZ_675,-6.397028000197922,10.513244591069776,-4.669864215124011,41.09544359834297
RCPTRAINLORENZ_676,-7.168553656730942,8.821909205822303,-6.397028000197922,39.12410227452266
RCPTRAINLORENZ_677,-8.115327532508084,7.4020460990927255,-7.168553656730942,36.80582581005971
RCPTRAINLORENZ_678,-8.416037633616387,5.809339197631873,-8.115327532508084,35.643880182365486
RCPTRAINLORENZ_679,-8.946709684335946,4.436898872402746,-8.416037633616387,34.10315049690951
RCPTRAINLORENZ_680,-8.842571547508,2.928591204168406,-8.946709684335946,33.063240642335884
RCPTRAINLORENZ_681,-8.694603325127444,1.3249041493417524,-8.842571547508,31.678492235031964
RCPTRAINLORENZ_682,-8.736078093101035,0.5232798264553566,-8.694603325127444,30.463894210924934
RCPTRAINLORENZ_683,-8.666464774090576,-0.14952381840595458,-8.736078093101035,29.356609139308844
RCPTRAINLORENZ_684,-9.067589054717958,-0.813899572586364,-8.666464774090576,28.355329315340146
RCPTRAINLORENZ_685,-8.989289932118965,-1.0841345508469495,-9.067589054717958,27.516021826697074
RCPTRAINLORENZ_686,-8.90135823647999,-1.9718031187187022,-8.989289932118965,27.325292922724866
RCPTRAINLORENZ_687,-8.997985608787495,-2.5691621940675238,-8.90135823647999,26.968847994077638
RCPTRAINLORENZ_688,-9.445613196234037,-3.047520961300384,-8.997985608787495,26.23109117191207
RCPTRAINLORENZ_689,-9.795467598253664,-3.7697856224459385,-9.445613196234037,25.555261896803444
RCPTRAINLORENZ_690,-9.830832528957185,-3.747962606177549,-9.795467598253664,25.462428800670644
RCPTRAINLORENZ_691,-9.79117459938109,-4.047414282150228,-9.830832528957185,25.682983040580066
RCPTRAINLORENZ_692,-10.12207086127076,-4.667351492603899,-9.79117459938109,25.170743806503683
RCPTRAINLORENZ_693,-10.542426452976569,-4.8880998851679625,-10.12207086127076,25.15890778791475
RCPTRAINLORENZ_694,-10.55152673122875,-5.858834646512131,-10.542426452976569,24.936585721597215
RCPTRAINLORENZ_695,-11.09973892439262,-6.370906993094664,-10.55152673122875,24.820270815984095
RCPTRAINLORENZ_696,-11.335982526294664,-6.454074392547533,-11.09973892439262,24.965119700270744
RCPTRAINLORENZ_697,-11.729173415589369,-6.956309427928009,-11.335982526294664,25.27330645879695
RCPTRAINLORENZ_698,-11.502611391203914,-7.438261834915128,-11.729173415589369,25.51673418606687
RCPTRAINLORENZ_699,-11.324990438113584,-7.754286790289458,-11.502611391203914,25.71601945568963
RCPTRAINLORENZ_700,-11.505007404987463,-8.52154822244206,-11.324990438113584,26.13305421909538
RCPTRAINLORENZ_701,-11.848531595938253,-8.912138742769747,-11.505007404987463,26.170732626671743
RCPTRAINLORENZ_702,-11.904967563350759,-9.024659172070805,-11.848531595938253,26.24690741669742
RCPTRAINLORENZ_703,-11.94397342207571,-8.949444683191158,-11.904967563350759,26.20387003098096
RCPTRAINLORENZ_704,-11.955782514554373,-9.013539508820525,-11.94397342207571,26.80528158392506
RCPTRAINLORENZ_705,-11.60423266332226,-9.391253904051709,-11.955782514554373,27.5479116934031
RCPTRAINLORENZ_706,-11.69013144839211,-9.832025787392576,-11.60423266332226,27.694695174427327
RCPTRAINLORENZ_707,-11.416064967859345,-9.907672006033435,-11.69013144839211,28.17947563944983
RCPTRAINLORENZ_708,-11.520221216217351,-9.9443293550948,-11.416064967859345,28.5451389317552
RCPTRAINLORENZ_709,-11.122165588289327,-10.080911197572613,-11.520221216217351,28.875556425782367
RCPTRAINLORENZ_710,-11.039761812764555,-10.218632326352475,-11.122165588289327,29.208551820229594
RCPTRAINLORENZ_711,-10.84073541089589,-10.633576122848421,-11.039761812764555,29.58580911289748
RCPTRAINLORENZ_712,-10.75444687856049,-11.116007492961977,-10.84073541089589,29.973108529425954
RCPTRAINLORENZ_713,-10.357623308005007,-11.58952757947485,-10.75444687856049,30.39827446299146
RCPTRAINLORENZ_714,-9.399775929307332,-11.290428014711413,-10.357623308005007,31.138696083042053
RCPTRAINLORENZ_715,-8.695255340549988,-11.646109001228796,-9.399775929307332,31.45485037628055
RCPTRAINLORENZ_716,-8.185857181147984,-11.424107768740447,-8.695255340549988,31.048606270910067
RCPTRAINLORENZ_717,-7.875097011667197,-11.341759352379883,-8.185857181147984,31.45330370901773
RCPTRAINLORENZ_718,-7.5563336202487585,-11.217374921265343,-7.875097011667197,31.54698676295503
RCPTRAINLORENZ_719,-7.128039617341289,-11.074178490199808,-7.5563336202487585,31.61265476413871
RCPTRAINLORENZ_720,-6.470403615051852,-10.383697167176283,-7.128039617341289,31.89087913515564
RCPTRAINLORENZ_721,-6.204781907122778,-10.264021270644912,-6.470403615051852,31.636191653913336
RCPTRAINLORENZ_722,-5.995087115107253,-9.918724947133148,-6.204781907122778,31.484995167788714
RCPTRAINLORENZ_723,-5.690889345445808,-9.509117276208483,-5.995087115107253,30.957279361842495
RCPTRAINLORENZ_724,-5.575605645058964,-9.195512931214914,-5.690889345445808,30.645489878369666
RCPTRAINLORENZ_725,-5.6192972177534495,-8.809081827936831,-5.575605645058964,30.788461967373184
RCPTRAINLORENZ_726,-5.390049083790394,-8.339951238368226,-5.6192972177534495,30.773232786461605
RCPTRAINLORENZ_727,-5.443735115155762,-8.05545061139637,-5.390049083790394,30.2047333522741
RCPTRAINLORENZ_728,-5.290790015424051,-8.108926808769953,-5.443735115155762,29.79792178262397
RCPTRAINLORENZ_729,-5.219744489074994,-8.152730951163118,-5.290790015424051,29.504638322007068
RCPTRAINLORENZ_730,-5.24149382001733,-8.523591862869132,-5.219744489074994,28.70960278834646
RCPTRAINLORENZ_731,-5.572449418828964,-8.112568450693216,-5.24149382001733,28.856123927099205
RCPTRAINLORENZ_732,-5.264921659123802,-7.8925308447729625,-5.572449418828964,28.802275749532658
RCPTRAINLORENZ_733,-4.990034685641654,-7.9553140408900385,-5.264921659123802,27.96220453942553
RCPTRAINLORENZ_734,-5.104137057999841,-7.958004833039991,-4.990034685641654,27.36251739347931
RCPTRAINLORENZ_735,-5.269802867134746,-7.679345390299716,-5.104137057999841,26.972847170458778
RCPTRAINLORENZ_736,-5.299902015555383,-7.464869776007744,-5.269802867134746,26.89085145132413
RCPTRAINLORENZ_737,-5.220898152320874,-7.580768029780137,-5.299902015555383,26.317970294555273
RCPTRAINLORENZ_738,-5.225174968526905,-7.437296247937774,-5.220898152320874,26.017654461736036
RCPTRAINLORENZ_739,-5.263482862381121,-7.091261920563617,-5.225174968526905,25.740555210550973
RCPTRAINLORENZ_740,-5.56694004519438,-6.895650852655156,-5.263482862381121,25.592548686664095
RCPTRAINLORENZ_741,-5.7008001046978665,-6.940804119209869,-5.56694004519438,25.071644170509085
RCPTRAINLORENZ_742,-5.7853156571669055,-6.413064426680489,-5.7008001046978665,24.79534916279441
RCPTRAINLORENZ_743,-6.18585298447029,-5.937349980337513,-5.7853156571669055,24.21742050492278
RCPTRAINLORENZ_744,-6.396235561981196,-6.010430014374658,-6.18585298447029,23.66175485830234
RCPTRAINLORENZ_745,-6.5775038468806155,-6.229237044054288,-6.396235561981196,23.72977046613025
RCPTRAINLORENZ_746,-6.941021779705661,-6.253464541047856,-6.5775038468806155,23.267273596426772
RCPTRAINLORENZ_747,-7.125142840381214,-5.789961450623755,-6.941021779705661,22.68259877247271
RCPTRAINLORENZ_748,-7.904093157726873,-6.0229095628023375,-7.125142840381214,22.753693887090627
RCPTRAINLORENZ_749,-7.8811221220265,-5.958024379350283,-7.904093157726873,22.680094326131197
RCPTRAINLORENZ_750,-8.107815174365646,-6.2531130652921485,-7.8811221220265,22.150690407072933
RCPTRAINLORENZ_751,-8.839486352837207,-6.37552064855346,-8.107815174365646,21.90303400418672
RCPTRAINLORENZ_752,-9.443384795625883,-6.603365832754359,-8.839486352837207,21.986848502650385
RCPTRAINLORENZ_753,-9.825344393527718,-6.663884761955109,-9.443384795625883,22.255646134018246
RCPTRAINLORENZ_754,-10.139642244716036,-6.809478719161477,-9.825344393527718,22.14578510252187
RCPTRAINLORENZ_755,-10.016733044860908,-7.1858231013853695,-10.139642244716036,22.683438472723402
RCPTRAINLORENZ_756,-10.625031114452002,-7.572808371629845,-10.016733044860908,22.942253483703315
RCPTRAINLORENZ_757,-11.13656201015079,-8.116074037009595,-10.625031114452002,23.037176852764293
RCPTRAINLORENZ_758,-11.329013704999962,-8.430529569033558,-11.13656201015079,23.2383143062956
RCPTRAINLORENZ_759,-11.438782455805347,-8.727853924278065,-11.329013704999962,23.922448059644665
RCPTRAINLORENZ_760,-11.685190021713263,-8.819179333866629,-11.438782455805347,24.44499135851142
RCPTRAINLORENZ_761,-11.27534490468241,-9.083735772105754,-11.685190021713263,24.852504571075563
RCPTRAINLORENZ_762,-11.450516154705474,-9.318232955782566,-11.27534490468241,25.483895914023574
RCPTRAINLORENZ_763,-11.73028484584264,-9.614731335312161,-11.450516154705474,25.660663821877826
RCPTRAINLORENZ_764,-12.19054599652192,-10.091677267831857,-11.73028484584264,25.757067795668227
RCPTRAINLORENZ_765,-12.147522974309938,-10.078646531009385,-12.19054599652192,26.205503503037793
RCPTRAINLORENZ_766,-12.172858308167184,-10.16549212031361,-12.147522974309938,26.590074915889858
RCPTRAINLORENZ_767,-12.46924610185498,-10.27893757181929,-12.172858308167184,27.27791637798816
RCPTRAINLORENZ_768,-12.264259075304624,-10.103640358970553,-12.46924610185498,27.82047058404799
RCPTRAINLORENZ_769,-12.565193644307856,-10.303754137833467,-12.264259075304624,28.17089700187228
RCPTRAINLORENZ_770,-12.212815400419695,-10.485043133564133,-12.565193644307856,29.264410559585798
RCPTRAINLORENZ_771,-11.962427872792745,-10.950269201398394,-12.212815400419695,30.065659951594977
RCPTRAINLORENZ_772,-11.374842166630351,-11.175766244206779,-11.962427872792745,30.775268742598357
RCPTRAINLORENZ_773,-10.742765296873593,-10.866335526662267,-11.374842166630351,31.106784613381194
RCPTRAINLORENZ_774,-10.466821764088438,-10.674058062472639,-10.742765296873593,31.32056226401796
RCPTRAINLORENZ_775,-9.61130605851212,-11.168807610655776,-10.466821764088438,31.624095450625628
RCPTRAINLORENZ_776,-9.378735008942689,-11.583751155856975,-9.61130605851212,31.340726374308353
RCPTRAINLORENZ_777,-9.370857534387335,-11.910390856890087,-9.378735008942689,31.758947360034142
RCPTRAINLORENZ_778,-8.858563679428743,-11.604263820725043,-9.370857534387335,31.97821208354298
RCPTRAINLORENZ_779,-8.292496556160044,-11.771876174050709,-8.858563679428743,32.30795844834896
RCPTRAINLORENZ_780,-7.858496381807243,-11.629555418850703,-8.292496556160044,32.59708701941924
RCPTRAINLORENZ_781,-7.082890963082581,-11.52128880279636,-7.858496381807243,32.979385059726255
RCPTRAINLORENZ_782,-6.44632121362755,-10.77886959878183,-7.082890963082581,32.781836316393566
RCPTRAINLORENZ_783,-5.851533318122392,-10.585325383425772,-6.44632121362755,32.77729649071272
RCPTRAINLORENZ_784,-5.432719227779967,-9.76977681996203,-5.851533318122392,32.904288796601385
RCPTRAINLORENZ_785,-5.17586976210656,-9.074155294515263,-5.432719227779967,32.943863907433396
RCPTRAINLORENZ_786,-4.75404816790195,-8.831133080690659,-5.17586976210656,32.77979208262975
RCPTRAINLORENZ_787,-4.562939486840864,-8.465397776670148,-4.75404816790195,32.622744548261565
RCPTRAINLORENZ_788,-4.300154255623307,-8.134202220916825,-4.562939486840864,32.88554239727792
RCPTRAINLORENZ_789,-3.440457770629193,-7.921829795206337,-4.300154255623307,32.36606584915709
RCPTRAINLORENZ_790,-2.893771440361308,-7.650169048412301,-3.440457770629193,31.577425604764056
RCPTRAINLORENZ_791,-2.5252798526989473,-7.457653558046506,-2.893771440361308,31.333287139954297
